time, x, y, heading, vel_x, vel_y, vel_heading,
298.848, 0.286961, 1.23175, 3.06557, -0.0241301, 0.00183803, 2.41213e-08, 
298.856, 0.286767, 1.23176, 3.06557, -0.0241301, 0.00183803, 2.41037e-08, 
298.864, 0.286574, 1.23178, 3.06557, -0.0241301, 0.00183803, 2.40862e-08, 
298.872, 0.286381, 1.23179, 3.06557, -0.0241301, 0.00183803, 2.40685e-08, 
298.88, 0.286188, 1.23181, 3.06557, -0.0241301, 0.00183803, 2.40508e-08, 
298.888, 0.285995, 1.23182, 3.06557, -0.0241301, 0.00183803, 2.40329e-08, 
298.896, 0.285802, 1.23184, 3.06557, -0.0241301, 0.00183803, 2.40151e-08, 
298.904, 0.285609, 1.23185, 3.06557, -0.0241301, 0.00183803, 2.39971e-08, 
298.912, 0.285416, 1.23187, 3.06557, -0.0241301, 0.00183803, 2.3979e-08, 
298.92, 0.285223, 1.23188, 3.06557, -0.0241301, 0.00183803, 2.39609e-08, 
298.928, 0.28503, 1.2319, 3.06557, -0.0241301, 0.00183803, 2.39427e-08, 
298.936, 0.284837, 1.23191, 3.06557, -0.0241301, 0.00183803, 2.39245e-08, 
298.944, 0.284644, 1.23192, 3.06557, -0.0241301, 0.00183803, 2.39061e-08, 
298.952, 0.284451, 1.23194, 3.06557, -0.0241301, 0.00183803, 2.38877e-08, 
298.96, 0.284258, 1.23195, 3.06557, -0.0241301, 0.00183803, 2.38692e-08, 
298.968, 0.284065, 1.23197, 3.06557, -0.0241301, 0.00183803, 2.38507e-08, 
298.976, 0.283872, 1.23198, 3.06557, -0.0241301, 0.00183803, 2.3832e-08, 
298.984, 0.283679, 1.232, 3.06557, -0.0241301, 0.00183803, 2.38133e-08, 
298.992, 0.283486, 1.23201, 3.06557, -0.0241301, 0.00183803, 2.37946e-08, 
299, 0.283293, 1.23203, 3.06557, -0.0241301, 0.00183803, 2.37757e-08, 
299.008, 0.2831, 1.23204, 3.06557, -0.0241301, 0.00183803, 2.37568e-08, 
299.016, 0.282907, 1.23206, 3.06557, -0.0241301, 0.00183803, 2.37378e-08, 
299.024, 0.282714, 1.23207, 3.06557, -0.0241301, 0.00183803, 2.37187e-08, 
299.032, 0.282521, 1.23209, 3.06557, -0.0241301, 0.00183803, 2.36996e-08, 
299.04, 0.282328, 1.2321, 3.06557, -0.0241301, 0.00183803, 2.36803e-08, 
299.048, 0.282135, 1.23212, 3.06557, -0.0241301, 0.00183803, 2.3661e-08, 
299.056, 0.281941, 1.23213, 3.06557, -0.0241301, 0.00183803, 2.36417e-08, 
299.064, 0.281748, 1.23215, 3.06557, -0.0241301, 0.00183803, 2.36223e-08, 
299.072, 0.281555, 1.23216, 3.06557, -0.0241301, 0.00183803, 2.36027e-08, 
299.08, 0.281362, 1.23217, 3.06557, -0.0241301, 0.00183803, 2.35831e-08, 
299.088, 0.281169, 1.23219, 3.06557, -0.0241301, 0.00183803, 2.35635e-08, 
299.096, 0.280976, 1.2322, 3.06557, -0.0241301, 0.00183803, 2.35437e-08, 
299.104, 0.280783, 1.23222, 3.06557, -0.0241301, 0.00183803, 2.3524e-08, 
299.112, 0.28059, 1.23223, 3.06557, -0.0241301, 0.00183803, 2.3504e-08, 
299.12, 0.280397, 1.23225, 3.06557, -0.0241301, 0.00183803, 2.34841e-08, 
299.128, 0.280204, 1.23226, 3.06557, -0.0241301, 0.00183803, 2.34641e-08, 
299.136, 0.280011, 1.23228, 3.06557, -0.0241301, 0.00183803, 2.3444e-08, 
299.144, 0.279818, 1.23229, 3.06557, -0.0241301, 0.00183803, 2.34238e-08, 
299.152, 0.279625, 1.23231, 3.06557, -0.0241301, 0.00183803, 2.34036e-08, 
299.16, 0.279432, 1.23232, 3.06557, -0.0241301, 0.00183803, 2.33833e-08, 
299.168, 0.279239, 1.23234, 3.06557, -0.0241301, 0.00183803, 2.33629e-08, 
299.176, 0.279046, 1.23235, 3.06557, -0.0241301, 0.00183803, 2.33424e-08, 
299.184, 0.278853, 1.23237, 3.06557, -0.0241301, 0.00183803, 2.33218e-08, 
299.192, 0.27866, 1.23238, 3.06557, -0.0241301, 0.00183803, 2.33013e-08, 
299.2, 0.278467, 1.2324, 3.06557, -0.0241301, 0.00183803, 2.32806e-08, 
299.208, 0.278274, 1.23241, 3.06557, -0.0241301, 0.00183803, 2.32598e-08, 
299.216, 0.278081, 1.23242, 3.06557, -0.0241301, 0.00183803, 2.3239e-08, 
299.224, 0.277888, 1.23244, 3.06557, -0.0241301, 0.00183803, 2.32181e-08, 
299.232, 0.277695, 1.23245, 3.06557, -0.0241301, 0.00183803, 2.31972e-08, 
299.24, 0.277502, 1.23247, 3.06557, -0.0241301, 0.00183803, 2.31761e-08, 
299.248, 0.277308, 1.23248, 3.06557, -0.0241301, 0.00183803, 2.3155e-08, 
299.256, 0.277115, 1.2325, 3.06557, -0.0241301, 0.00183803, 2.31338e-08, 
299.264, 0.276922, 1.23251, 3.06557, -0.0241301, 0.00183803, 2.31126e-08, 
299.272, 0.276729, 1.23253, 3.06557, -0.0241301, 0.00183803, 2.30913e-08, 
299.28, 0.276536, 1.23254, 3.06557, -0.0241301, 0.00183803, 2.30699e-08, 
299.288, 0.276343, 1.23256, 3.06557, -0.0241301, 0.00183803, 2.30485e-08, 
299.296, 0.27615, 1.23257, 3.06557, -0.0241301, 0.00183803, 2.30269e-08, 
299.304, 0.275957, 1.23259, 3.06557, -0.0241301, 0.00183803, 2.30053e-08, 
299.312, 0.275764, 1.2326, 3.06557, -0.0241301, 0.00183803, 2.29836e-08, 
299.32, 0.275571, 1.23262, 3.06557, -0.0241301, 0.00183803, 2.29619e-08, 
299.328, 0.275378, 1.23263, 3.06557, -0.0241301, 0.00183803, 2.294e-08, 
299.336, 0.275185, 1.23265, 3.06557, -0.0241301, 0.00183803, 2.29181e-08, 
299.344, 0.274992, 1.23266, 3.06557, -0.0241301, 0.00183803, 2.28962e-08, 
299.352, 0.274799, 1.23267, 3.06557, -0.0241301, 0.00183803, 2.28741e-08, 
299.36, 0.274606, 1.23269, 3.06557, -0.0241301, 0.00183803, 2.2852e-08, 
299.368, 0.274413, 1.2327, 3.06557, -0.0241301, 0.00183803, 2.28298e-08, 
299.376, 0.27422, 1.23272, 3.06557, -0.0241301, 0.00183803, 2.28076e-08, 
299.384, 0.274027, 1.23273, 3.06557, -0.0241301, 0.00183803, 2.27853e-08, 
299.392, 0.273834, 1.23275, 3.06557, -0.0241301, 0.00183803, 2.27629e-08, 
299.4, 0.273641, 1.23276, 3.06557, -0.0241301, 0.00183803, 2.27404e-08, 
299.408, 0.273448, 1.23278, 3.06557, -0.0241301, 0.00183803, 2.27179e-08, 
299.416, 0.273255, 1.23279, 3.06557, -0.0241301, 0.00183803, 2.26953e-08, 
299.424, 0.273062, 1.23281, 3.06557, -0.0241301, 0.00183803, 2.26726e-08, 
299.432, 0.272869, 1.23282, 3.06557, -0.0241301, 0.00183803, 2.26499e-08, 
299.44, 0.272676, 1.23284, 3.06557, -0.0241301, 0.00183803, 2.26271e-08, 
299.448, 0.272482, 1.23285, 3.06557, -0.0241301, 0.00183803, 2.26042e-08, 
299.456, 0.272289, 1.23287, 3.06557, -0.0241301, 0.00183803, 2.25813e-08, 
299.464, 0.272096, 1.23288, 3.06557, -0.0241301, 0.00183803, 2.25582e-08, 
299.472, 0.271903, 1.2329, 3.06557, -0.0241301, 0.00183803, 2.25351e-08, 
299.48, 0.27171, 1.23291, 3.06557, -0.0241301, 0.00183803, 2.25119e-08, 
299.488, 0.271517, 1.23292, 3.06557, -0.0241301, 0.00183803, 2.24888e-08, 
299.496, 0.271324, 1.23294, 3.06557, -0.0241301, 0.00183803, 2.24654e-08, 
299.504, 0.271131, 1.23295, 3.06557, -0.0241301, 0.00183803, 2.24421e-08, 
299.512, 0.270938, 1.23297, 3.06557, -0.0241301, 0.00183803, 2.24186e-08, 
299.52, 0.270745, 1.23298, 3.06557, -0.0241301, 0.00183803, 2.23951e-08, 
299.528, 0.270552, 1.233, 3.06557, -0.0241301, 0.00183803, 2.23715e-08, 
299.536, 0.270359, 1.23301, 3.06557, -0.0241301, 0.00183803, 2.23479e-08, 
299.544, 0.270166, 1.23303, 3.06557, -0.0241301, 0.00183803, 2.23241e-08, 
299.552, 0.269973, 1.23304, 3.06557, -0.0241301, 0.00183803, 2.23004e-08, 
299.56, 0.26978, 1.23306, 3.06557, -0.0241301, 0.00183803, 2.22765e-08, 
299.568, 0.269587, 1.23307, 3.06557, -0.0241301, 0.00183803, 2.22526e-08, 
299.576, 0.269394, 1.23309, 3.06557, -0.0241301, 0.00183803, 2.22286e-08, 
299.584, 0.269201, 1.2331, 3.06557, -0.0241301, 0.00183803, 2.22046e-08, 
299.592, 0.269008, 1.23312, 3.06557, -0.0241301, 0.00183803, 2.21805e-08, 
299.6, 0.268815, 1.23313, 3.06557, -0.0241301, 0.00183803, 2.21562e-08, 
299.608, 0.268622, 1.23314, 3.06557, -0.0241301, 0.00183803, 2.2132e-08, 
299.616, 0.268429, 1.23316, 3.06557, -0.0241301, 0.00183803, 2.21076e-08, 
299.624, 0.268236, 1.23317, 3.06557, -0.0241301, 0.00183803, 2.20832e-08, 
299.632, 0.268043, 1.23319, 3.06557, -0.0241301, 0.00183803, 2.20588e-08, 
299.64, 0.26785, 1.2332, 3.06557, -0.0241301, 0.00183803, 2.20342e-08, 
299.648, 0.267656, 1.23322, 3.06557, -0.0241301, 0.00183803, 2.20096e-08, 
299.656, 0.267463, 1.23323, 3.06557, -0.0241301, 0.00183803, 2.1985e-08, 
299.664, 0.26727, 1.23325, 3.06557, -0.0241301, 0.00183803, 2.19602e-08, 
299.672, 0.267077, 1.23326, 3.06557, -0.0241301, 0.00183803, 2.19354e-08, 
299.68, 0.266884, 1.23328, 3.06557, -0.0241301, 0.00183803, 2.19105e-08, 
299.688, 0.266691, 1.23329, 3.06557, -0.0241301, 0.00183803, 2.18855e-08, 
299.696, 0.266498, 1.23331, 3.06557, -0.0241301, 0.00183803, 2.18606e-08, 
299.704, 0.266305, 1.23332, 3.06557, -0.0241301, 0.00183803, 2.18354e-08, 
299.712, 0.266112, 1.23334, 3.06557, -0.0241301, 0.00183803, 2.18103e-08, 
299.72, 0.265919, 1.23335, 3.06557, -0.0241301, 0.00183803, 2.17851e-08, 
299.728, 0.265726, 1.23337, 3.06557, -0.0241301, 0.00183803, 2.17598e-08, 
299.736, 0.265533, 1.23338, 3.06557, -0.0241301, 0.00183803, 2.17344e-08, 
299.744, 0.26534, 1.23339, 3.06557, -0.0241301, 0.00183803, 2.1709e-08, 
299.752, 0.265147, 1.23341, 3.06557, -0.0241301, 0.00183803, 2.16835e-08, 
299.76, 0.264954, 1.23342, 3.06557, -0.0241301, 0.00183803, 2.1658e-08, 
299.768, 0.264761, 1.23344, 3.06557, -0.0241301, 0.00183803, 2.16323e-08, 
299.776, 0.264568, 1.23345, 3.06557, -0.0241301, 0.00183803, 2.16067e-08, 
299.784, 0.264375, 1.23347, 3.06557, -0.0241301, 0.00183803, 2.15809e-08, 
299.792, 0.264182, 1.23348, 3.06557, -0.0241301, 0.00183803, 2.1555e-08, 
299.8, 0.263989, 1.2335, 3.06557, -0.0241301, 0.00183803, 2.15292e-08, 
299.808, 0.263796, 1.23351, 3.06557, -0.0241301, 0.00183803, 2.15032e-08, 
299.816, 0.263603, 1.23353, 3.06557, -0.0241301, 0.00183803, 2.14772e-08, 
299.824, 0.26341, 1.23354, 3.06557, -0.0241301, 0.00183803, 2.14511e-08, 
299.832, 0.263217, 1.23356, 3.06557, -0.0241301, 0.00183803, 2.1425e-08, 
299.84, 0.263023, 1.23357, 3.06557, -0.0241301, 0.00183803, 2.13987e-08, 
299.848, 0.26283, 1.23359, 3.06557, -0.0241301, 0.00183803, 2.13724e-08, 
299.856, 0.262637, 1.2336, 3.06557, -0.0241301, 0.00183803, 2.13461e-08, 
299.864, 0.262444, 1.23362, 3.06557, -0.0241301, 0.00183803, 2.13197e-08, 
299.872, 0.262251, 1.23363, 3.06557, -0.0241301, 0.00183803, 2.12931e-08, 
299.88, 0.262058, 1.23364, 3.06557, -0.0241301, 0.00183803, 2.12666e-08, 
299.888, 0.261865, 1.23366, 3.06557, -0.0241301, 0.00183803, 2.124e-08, 
299.896, 0.261672, 1.23367, 3.06557, -0.0241301, 0.00183803, 2.12133e-08, 
299.904, 0.261479, 1.23369, 3.06557, -0.0241301, 0.00183803, 2.11866e-08, 
299.912, 0.261286, 1.2337, 3.06557, -0.0241301, 0.00183803, 2.11597e-08, 
299.92, 0.261093, 1.23372, 3.06557, -0.0241301, 0.00183803, 2.11329e-08, 
299.928, 0.2609, 1.23373, 3.06557, -0.0241301, 0.00183803, 2.11059e-08, 
299.936, 0.260707, 1.23375, 3.06557, -0.0241301, 0.00183803, 2.10789e-08, 
299.944, 0.260514, 1.23376, 3.06557, -0.0241301, 0.00183803, 2.10518e-08, 
299.952, 0.260321, 1.23378, 3.06557, -0.0241301, 0.00183803, 2.10247e-08, 
299.96, 0.260128, 1.23379, 3.06557, -0.0241301, 0.00183803, 2.09975e-08, 
299.968, 0.259935, 1.23381, 3.06557, -0.0241301, 0.00183803, 2.09702e-08, 
299.976, 0.259742, 1.23382, 3.06557, -0.0241301, 0.00183803, 2.09429e-08, 
299.984, 0.259549, 1.23384, 3.06557, -0.0241301, 0.00183803, 2.09154e-08, 
299.992, 0.259356, 1.23385, 3.06557, -0.0241301, 0.00183803, 2.0888e-08, 
300, 0.259163, 1.23387, 3.06557, -0.0241301, 0.00183803, 2.08605e-08, 
300.008, 0.25897, 1.23388, 3.06557, -0.0241301, 0.00183803, 2.08328e-08, 
300.016, 0.258777, 1.23389, 3.06557, -0.0241301, 0.00183803, 2.08051e-08, 
300.024, 0.258584, 1.23391, 3.06557, -0.0241301, 0.00183803, 2.07775e-08, 
300.032, 0.25839, 1.23392, 3.06557, -0.0241301, 0.00183803, 2.07496e-08, 
300.04, 0.258197, 1.23394, 3.06557, -0.0241301, 0.00183803, 2.07218e-08, 
300.048, 0.258004, 1.23395, 3.06557, -0.0241301, 0.00183803, 2.06939e-08, 
300.056, 0.257811, 1.23397, 3.06557, -0.0241301, 0.00183803, 2.06659e-08, 
300.064, 0.257618, 1.23398, 3.06557, -0.0241301, 0.00183803, 2.06378e-08, 
300.072, 0.257425, 1.234, 3.06557, -0.0241301, 0.00183803, 2.06097e-08, 
300.08, 0.257232, 1.23401, 3.06557, -0.0241301, 0.00183803, 2.05816e-08, 
300.088, 0.257039, 1.23403, 3.06557, -0.0241301, 0.00183803, 2.05533e-08, 
300.096, 0.256846, 1.23404, 3.06557, -0.0241301, 0.00183803, 2.0525e-08, 
300.104, 0.256653, 1.23406, 3.06557, -0.0241301, 0.00183803, 2.04967e-08, 
300.112, 0.25646, 1.23407, 3.06557, -0.0241301, 0.00183803, 2.04682e-08, 
300.12, 0.256267, 1.23409, 3.06557, -0.0241301, 0.00183803, 2.04397e-08, 
300.128, 0.256074, 1.2341, 3.06557, -0.0241301, 0.00183803, 2.04112e-08, 
300.136, 0.255881, 1.23412, 3.06557, -0.0241301, 0.00183803, 2.03826e-08, 
300.144, 0.255688, 1.23413, 3.06557, -0.0241301, 0.00183803, 2.03539e-08, 
300.152, 0.255495, 1.23414, 3.06557, -0.0241301, 0.00183803, 2.03251e-08, 
300.16, 0.255302, 1.23416, 3.06557, -0.0241301, 0.00183803, 2.02963e-08, 
300.168, 0.255109, 1.23417, 3.06557, -0.0241301, 0.00183803, 2.02675e-08, 
300.176, 0.254916, 1.23419, 3.06557, -0.0241301, 0.00183803, 2.02385e-08, 
300.184, 0.254723, 1.2342, 3.06557, -0.0241301, 0.00183803, 2.02096e-08, 
300.192, 0.25453, 1.23422, 3.06557, -0.0241301, 0.00183803, 2.01804e-08, 
300.2, 0.254337, 1.23423, 3.06557, -0.0241301, 0.00183803, 2.01513e-08, 
300.208, 0.254144, 1.23425, 3.06557, -0.0241301, 0.00183803, 2.01222e-08, 
300.216, 0.253951, 1.23426, 3.06557, -0.0241301, 0.00183803, 2.00929e-08, 
300.224, 0.253758, 1.23428, 3.06557, -0.0241301, 0.00183803, 2.00636e-08, 
300.232, 0.253564, 1.23429, 3.06557, -0.0241301, 0.00183803, 2.00342e-08, 
300.24, 0.253371, 1.23431, 3.06557, -0.0241301, 0.00183803, 2.00048e-08, 
300.248, 0.253178, 1.23432, 3.06557, -0.0241301, 0.00183803, 1.99753e-08, 
300.256, 0.252985, 1.23434, 3.06557, -0.0241301, 0.00183803, 1.99457e-08, 
300.264, 0.252792, 1.23435, 3.06557, -0.0241301, 0.00183803, 1.99161e-08, 
300.272, 0.252599, 1.23437, 3.06557, -0.0241301, 0.00183803, 1.98864e-08, 
300.28, 0.252406, 1.23438, 3.06557, -0.0241301, 0.00183803, 1.98567e-08, 
300.288, 0.252213, 1.23439, 3.06557, -0.0241301, 0.00183803, 1.98269e-08, 
300.296, 0.25202, 1.23441, 3.06557, -0.0241301, 0.00183803, 1.9797e-08, 
300.304, 0.251827, 1.23442, 3.06557, -0.0241301, 0.00183803, 1.97671e-08, 
300.312, 0.251634, 1.23444, 3.06557, -0.0241301, 0.00183803, 1.97371e-08, 
300.32, 0.251441, 1.23445, 3.06557, -0.0241301, 0.00183803, 1.97071e-08, 
300.328, 0.251248, 1.23447, 3.06557, -0.0241301, 0.00183803, 1.96769e-08, 
300.336, 0.251055, 1.23448, 3.06557, -0.0241301, 0.00183803, 1.96467e-08, 
300.344, 0.250862, 1.2345, 3.06557, -0.0241301, 0.00183803, 1.96166e-08, 
300.352, 0.250669, 1.23451, 3.06557, -0.0241301, 0.00183803, 1.95862e-08, 
300.36, 0.250476, 1.23453, 3.06557, -0.0241301, 0.00183803, 1.95559e-08, 
300.368, 0.250283, 1.23454, 3.06557, -0.0241301, 0.00183803, 1.95255e-08, 
300.376, 0.25009, 1.23456, 3.06557, -0.0241301, 0.00183803, 1.9495e-08, 
300.384, 0.249897, 1.23457, 3.06557, -0.0241301, 0.00183803, 1.94645e-08, 
300.392, 0.249704, 1.23459, 3.06557, -0.0241301, 0.00183802, 1.94338e-08, 
300.4, 0.249511, 1.2346, 3.06557, -0.0241301, 0.00183802, 1.94032e-08, 
300.408, 0.249318, 1.23462, 3.06557, -0.0241301, 0.00183802, 1.93725e-08, 
300.416, 0.249125, 1.23463, 3.06557, -0.0241301, 0.00183802, 1.93418e-08, 
300.424, 0.248931, 1.23464, 3.06557, -0.0241301, 0.00183802, 1.93109e-08, 
300.432, 0.248738, 1.23466, 3.06557, -0.0241301, 0.00183802, 1.928e-08, 
300.44, 0.248545, 1.23467, 3.06557, -0.0241301, 0.00183802, 1.9249e-08, 
300.448, 0.248352, 1.23469, 3.06557, -0.0241301, 0.00183802, 1.9218e-08, 
300.456, 0.248159, 1.2347, 3.06557, -0.0241301, 0.00183802, 1.91869e-08, 
300.464, 0.247966, 1.23472, 3.06557, -0.0241301, 0.00183802, 1.91558e-08, 
300.472, 0.247773, 1.23473, 3.06557, -0.0241301, 0.00183802, 1.91246e-08, 
300.48, 0.24758, 1.23475, 3.06557, -0.0241301, 0.00183802, 1.90934e-08, 
300.488, 0.247387, 1.23476, 3.06557, -0.0241301, 0.00183802, 1.90621e-08, 
300.496, 0.247194, 1.23478, 3.06557, -0.0241301, 0.00183802, 1.90307e-08, 
300.504, 0.247001, 1.23479, 3.06557, -0.0241301, 0.00183802, 1.89992e-08, 
300.512, 0.246808, 1.23481, 3.06557, -0.0241301, 0.00183802, 1.89678e-08, 
300.52, 0.246615, 1.23482, 3.06557, -0.0241301, 0.00183802, 1.89362e-08, 
300.528, 0.246422, 1.23484, 3.06557, -0.0241301, 0.00183802, 1.89046e-08, 
300.536, 0.246229, 1.23485, 3.06557, -0.0241301, 0.00183802, 1.8873e-08, 
300.544, 0.246036, 1.23487, 3.06557, -0.0241301, 0.00183802, 1.88413e-08, 
300.552, 0.245843, 1.23488, 3.06557, -0.0241301, 0.00183802, 1.88095e-08, 
300.56, 0.24565, 1.23489, 3.06557, -0.0241301, 0.00183802, 1.87776e-08, 
300.568, 0.245457, 1.23491, 3.06557, -0.0241301, 0.00183802, 1.87457e-08, 
300.576, 0.245264, 1.23492, 3.06557, -0.0241301, 0.00183802, 1.87138e-08, 
300.584, 0.245071, 1.23494, 3.06557, -0.0241301, 0.00183802, 1.86817e-08, 
300.592, 0.244878, 1.23495, 3.06557, -0.0241301, 0.00183802, 1.86497e-08, 
300.6, 0.244685, 1.23497, 3.06557, -0.0241301, 0.00183802, 1.86176e-08, 
300.608, 0.244492, 1.23498, 3.06557, -0.0241301, 0.00183802, 1.85854e-08, 
300.616, 0.244299, 1.235, 3.06557, -0.0241301, 0.00183802, 1.85531e-08, 
300.624, 0.244105, 1.23501, 3.06557, -0.0241301, 0.00183802, 1.85208e-08, 
300.632, 0.243912, 1.23503, 3.06557, -0.0241301, 0.00183802, 1.84885e-08, 
300.64, 0.243719, 1.23504, 3.06557, -0.0241301, 0.00183802, 1.8456e-08, 
300.648, 0.243526, 1.23506, 3.06557, -0.0241301, 0.00183802, 1.84236e-08, 
300.656, 0.243333, 1.23507, 3.06557, -0.0241301, 0.00183802, 1.8391e-08, 
300.664, 0.24314, 1.23509, 3.06557, -0.0241301, 0.00183802, 1.83585e-08, 
300.672, 0.242947, 1.2351, 3.06557, -0.0241301, 0.00183802, 1.83258e-08, 
300.68, 0.242754, 1.23512, 3.06557, -0.0241301, 0.00183802, 1.82931e-08, 
300.688, 0.242561, 1.23513, 3.06557, -0.0241301, 0.00183802, 1.82604e-08, 
300.696, 0.242368, 1.23514, 3.06557, -0.0241301, 0.00183802, 1.82275e-08, 
300.704, 0.242175, 1.23516, 3.06557, -0.0241301, 0.00183802, 1.81946e-08, 
300.712, 0.241982, 1.23517, 3.06557, -0.0241301, 0.00183802, 1.81617e-08, 
300.72, 0.241789, 1.23519, 3.06557, -0.0241301, 0.00183802, 1.81288e-08, 
300.728, 0.241596, 1.2352, 3.06557, -0.0241301, 0.00183802, 1.80957e-08, 
300.736, 0.241403, 1.23522, 3.06557, -0.0241301, 0.00183802, 1.80626e-08, 
300.744, 0.24121, 1.23523, 3.06557, -0.0241301, 0.00183802, 1.80295e-08, 
300.752, 0.241017, 1.23525, 3.06557, -0.0241301, 0.00183802, 1.79963e-08, 
300.76, 0.240824, 1.23526, 3.06557, -0.0241301, 0.00183802, 1.7963e-08, 
300.768, 0.240631, 1.23528, 3.06557, -0.0241301, 0.00183802, 1.79297e-08, 
300.776, 0.240438, 1.23529, 3.06557, -0.0241301, 0.00183802, 1.78963e-08, 
300.784, 0.240245, 1.23531, 3.06557, -0.0241301, 0.00183802, 1.78629e-08, 
300.792, 0.240052, 1.23532, 3.06557, -0.0241301, 0.00183802, 1.78294e-08, 
300.8, 0.239859, 1.23534, 3.06557, -0.0241301, 0.00183802, 1.77958e-08, 
300.808, 0.239666, 1.23535, 3.06557, -0.0241301, 0.00183802, 1.77622e-08, 
300.816, 0.239473, 1.23537, 3.06557, -0.0241301, 0.00183802, 1.77287e-08, 
300.824, 0.239279, 1.23538, 3.06557, -0.0241301, 0.00183802, 1.76949e-08, 
300.832, 0.239086, 1.23539, 3.06557, -0.0241301, 0.00183802, 1.76611e-08, 
300.84, 0.238893, 1.23541, 3.06557, -0.0241301, 0.00183802, 1.76273e-08, 
300.848, 0.2387, 1.23542, 3.06557, -0.0241301, 0.00183802, 1.75935e-08, 
300.856, 0.238507, 1.23544, 3.06557, -0.0241301, 0.00183802, 1.75595e-08, 
300.864, 0.238314, 1.23545, 3.06557, -0.0241301, 0.00183802, 1.75255e-08, 
300.872, 0.238121, 1.23547, 3.06557, -0.0241301, 0.00183802, 1.74916e-08, 
300.88, 0.237928, 1.23548, 3.06557, -0.0241301, 0.00183802, 1.74574e-08, 
300.888, 0.237735, 1.2355, 3.06557, -0.0241301, 0.00183802, 1.74233e-08, 
300.896, 0.237542, 1.23551, 3.06557, -0.0241301, 0.00183802, 1.73891e-08, 
300.904, 0.237349, 1.23553, 3.06557, -0.0241301, 0.00183802, 1.73549e-08, 
300.912, 0.237156, 1.23554, 3.06557, -0.0241301, 0.00183802, 1.73205e-08, 
300.92, 0.236963, 1.23556, 3.06557, -0.0241301, 0.00183802, 1.72862e-08, 
300.928, 0.23677, 1.23557, 3.06557, -0.0241301, 0.00183802, 1.72518e-08, 
300.936, 0.236577, 1.23559, 3.06557, -0.0241301, 0.00183802, 1.72173e-08, 
300.944, 0.236384, 1.2356, 3.06557, -0.0241301, 0.00183802, 1.71828e-08, 
300.952, 0.236191, 1.23562, 3.06557, -0.0241301, 0.00183802, 1.71482e-08, 
300.96, 0.235998, 1.23563, 3.06557, -0.0241301, 0.00183802, 1.71136e-08, 
300.968, 0.235805, 1.23564, 3.06557, -0.0241301, 0.00183802, 1.70789e-08, 
300.976, 0.235612, 1.23566, 3.06557, -0.0241301, 0.00183802, 1.70443e-08, 
300.984, 0.235419, 1.23567, 3.06557, -0.0241301, 0.00183802, 1.70094e-08, 
300.992, 0.235226, 1.23569, 3.06557, -0.0241301, 0.00183802, 1.69746e-08, 
301, 0.235033, 1.2357, 3.06557, -0.0241301, 0.00183802, 1.69397e-08, 
301.008, 0.23484, 1.23572, 3.06557, -0.0241301, 0.00183802, 1.69048e-08, 
301.016, 0.234646, 1.23573, 3.06557, -0.0241301, 0.00183802, 1.68698e-08, 
301.024, 0.234453, 1.23575, 3.06557, -0.0241301, 0.00183802, 1.68348e-08, 
301.032, 0.23426, 1.23576, 3.06557, -0.0241301, 0.00183802, 1.67996e-08, 
301.04, 0.234067, 1.23578, 3.06557, -0.0241301, 0.00183802, 1.67645e-08, 
301.048, 0.233874, 1.23579, 3.06557, -0.0241301, 0.00183802, 1.67293e-08, 
301.056, 0.233681, 1.23581, 3.06557, -0.0241301, 0.00183802, 1.6694e-08, 
301.064, 0.233488, 1.23582, 3.06557, -0.0241301, 0.00183802, 1.66587e-08, 
301.072, 0.233295, 1.23584, 3.06557, -0.0241301, 0.00183802, 1.66234e-08, 
301.08, 0.233102, 1.23585, 3.06557, -0.0241301, 0.00183802, 1.6588e-08, 
301.088, 0.232909, 1.23587, 3.06557, -0.0241301, 0.00183802, 1.65525e-08, 
301.096, 0.232716, 1.23588, 3.06557, -0.0241301, 0.00183802, 1.6517e-08, 
301.104, 0.232523, 1.23589, 3.06557, -0.0241301, 0.00183802, 1.64814e-08, 
301.112, 0.23233, 1.23591, 3.06557, -0.0241301, 0.00183802, 1.64458e-08, 
301.12, 0.232137, 1.23592, 3.06557, -0.0241301, 0.00183802, 1.64102e-08, 
301.128, 0.231944, 1.23594, 3.06557, -0.0241301, 0.00183802, 1.63745e-08, 
301.136, 0.231751, 1.23595, 3.06557, -0.0241301, 0.00183802, 1.63387e-08, 
301.144, 0.231558, 1.23597, 3.06557, -0.0241301, 0.00183802, 1.63029e-08, 
301.152, 0.231365, 1.23598, 3.06557, -0.0241301, 0.00183802, 1.6267e-08, 
301.16, 0.231172, 1.236, 3.06557, -0.0241301, 0.00183802, 1.62311e-08, 
301.168, 0.230979, 1.23601, 3.06557, -0.0241301, 0.00183802, 1.61951e-08, 
301.176, 0.230786, 1.23603, 3.06557, -0.0241301, 0.00183802, 1.61591e-08, 
301.184, 0.230593, 1.23604, 3.06557, -0.0241301, 0.00183802, 1.6123e-08, 
301.192, 0.2304, 1.23606, 3.06557, -0.0241301, 0.00183802, 1.6087e-08, 
301.2, 0.230207, 1.23607, 3.06557, -0.0241301, 0.00183802, 1.60508e-08, 
301.208, 0.230014, 1.23609, 3.06557, -0.0241301, 0.00183802, 1.60146e-08, 
301.216, 0.22982, 1.2361, 3.06557, -0.0241301, 0.00183802, 1.59783e-08, 
